Country,Year,corruption_and_economic_crime,intentional_homicide,violent_and_sexual_crime,firearms_trafficking,access_and_functioning_of_justice
Sri Lanka,2022,61135.35427443679,850.6184658520988,438.3333333333333,4692.146492171289,5941.942910899352
Sri Lanka,2023,13218.933343724595,196.83164120655607,531.7333333333333,3028.4552626353106,16434.29853716086
State of Palestine,2019,80.77960546153847,8.790080886821581,37067.79629318841,85.86157415916222,197.0204021245044
State of Palestine,2020,53.73854666666667,11.375625409171692,40534.87536381076,1515.030282707289,194.2576247235532
State of Palestine,2021,41.63461508333334,10.605457853247575,43467.98889901537,3160.15296174878,138.62278111030616
State of Palestine,2022,71.950311,18.404078061070223,34296.82746041975,1601.338135246613,129.52120226680265
State of Palestine,2023,30.284930000000003,1613.7301049445975,108260.3451255026,5763.056853186175,118.65373747862785
Suriname,2019,2.5393275,4.155358072973703,28957.329075454134,236.2592159837677,268.7173109177112
Suriname,2020,5.932007666666666,5.766273904591557,37589.39882994813,482.54865012528944,379.5312687556191
Suriname,2021,2943.368525237689,4.4328417755344285,27822.81366847575,314.042215738721,234.27664294869783
Suriname,2022,11.969145166666666,6.032614662505265,59714.64641036138,399.7321985685658,234.70534080916104
Suriname,2023,36326.86444007818,4.959380109908913,32907.392061351755,76.7933967952204,343.8952192561813
Sweden,2019,3.991722730769231,23.786392533416816,304.92105263157896,10393.0753672812,3475.000810002879
Sweden,2020,2.025887730769231,24.40367252827121,533.0526315789474,11638.33668836283,3714.671971064709
Sweden,2021,2.1044292592592595,23.42516169030145,623.5,10890.13616927354,3903.861420270707
Sweden,2022,2.558933461538462,23.425333229932896,2471.454545454545,10762.449830018972,3564.223343600799
Sweden,2023,1.550329875,37.4271447125338,19250.195685314902,5552.184203395254,8881.237346104732
Switzerland,2019,47564.54166666666,4.201295974184052,8454.347699204476,10821.819952586786,237.52553293897464
Switzerland,2020,17429.777777777777,4.164579235265033,5200.298852300399,14433.027352794366,253.2820694245615
Switzerland,2021,39171.88888888889,3.9650541175530543,102799.97628092482,14202.831304532148,258.7949210621622
Switzerland,2022,52219.958333333336,3.810932346246599,92924.4711722449,14545.890190241082,280.2308760375204
Switzerland,2023,29024.214285714286,5.267099200759758,17815.58506811076,2015.9612731911395,632.7681156323066
Syrian Arab Republic,2021,59980.19994469319,1096.3165269689105,23.08333333333333,4853.896385926877,3547.359319883447
Tajikistan,2019,26362.776406717872,761.7712445187852,221.66666666666663,12284.472489044772,9864.707059698516
Tajikistan,2020,25040.08171310217,6.511221321174062,29070.90547942096,43.70153838917395,17.174371305540017
Thailand,2019,2.2242185625,1.0013981658943687,41326.27037179058,128733.77833369876,2917.072857250296
Thailand,2020,2.497794176470588,2.00279167865082,71637.02147101244,119314.00334214722,2882.5894517724296
Thailand,2021,0.6103451,2.5034854217078646,79.75,67395.05716756264,1202.5909470744011
Thailand,2022,1.4524179375,2.5034850331556995,20084.42857142857,67107.93831670111,1191.9092242854283
Thailand,2023,1.5247650909090908,1171.1133485989642,533.5526315789474,49324.00685423313,2206.8592301492768
Tonga,2019,7566.813526064441,1.2890879652744405,73570.65368791347,15963.242999399365,1877.899077654332
Tonga,2020,21928.438928450454,2.95541650371529,66343.72501774004,14932.759909266546,2459.980626888264
Tonga,2021,1.0,1.0,1.0,1.0,1.0
Trinidad and Tobago,2019,3.5967150769230773,42.442371275788425,14683.388321958644,481.139878193356,216.67100951313697
Trinidad and Tobago,2020,3.917414666666667,31.958488999818087,25972.169372676435,332.978110819378,181.4785484497714
Trinidad and Tobago,2021,40414.10012116637,239.0566219729216,22047.49559844357,13219.5919813898,7306.241154443229
Trinidad and Tobago,2022,30357.94222135278,322.7216493311982,33847.880236440455,9156.857070605796,4837.301205470571
Tunisia,2019,14623.514546424827,192.74582058000465,58288.79212418369,5255.49011831715,1984.2207229141195
Tunisia,2020,70816.86851286041,189.68826918901868,93532.38692204935,7170.153628933927,16098.660991347611
Turks and Caicos Islands,2019,20672.89781389438,21.5583220395918,54900.101066635034,27099.523671928913,299.33199973251067
Turks and Caicos Islands,2020,28612.056943577278,37.4093622917394,85060.13999749227,24922.180234816486,7756.574154898704
Turks and Caicos Islands,2021,12773.16054277427,22.47183573330975,43268.40874201351,27061.89441501001,2648.1920447735192
Turks and Caicos Islands,2022,13631.899992544444,55.6700201755821,34589.24196356619,24140.818602452033,3159.159907734016
Tuvalu,2019,1.0,1.0,1.0,1.0,1.0
TÃ¼rkiye,2019,4.160110333333333,227.25190067110537,46157.42961850625,26059.69597485645,8367.053485519704
TÃ¼rkiye,2020,1.5987315,1280.2820427442066,123533.22663681263,15997.305458272323,5000.13173499069
TÃ¼rkiye,2021,2.5883055,107.24188983166539,42694.59522220511,23620.307784040215,13390.257660265528
TÃ¼rkiye,2022,0.560021,258.2948391500501,14698.773188739373,11921.233261796906,6736.650634459402
TÃ¼rkiye,2023,1.623533,178.4241772431651,7362.787601722277,19567.411057639292,5216.880429974919
Türkiye,2019,16797.858664331914,276.4782384172156,907.4857142857144,224453.4370101447,4245.467918993854
Türkiye,2020,9375.315574223268,294.4109470913373,1552.5,197728.3910068144,3870.991141865879
Türkiye,2021,35237.48913632508,304.47476354624285,392241.1818181818,236946.23938836483,4518.206131156725
Türkiye,2022,23758.990054923175,329.01199580132686,426679.6052631579,251484.45468831205,4831.042826403254
Türkiye,2023,71834.66863039637,384.1465370601481,26719.26923076923,105421.90586326546,4258.874499317504
Uganda,2019,34410.46667819558,2364.486092760665,53.0,36334.74295001842,1593.7723352202383
Uganda,2020,1794.0508127103203,629.6005178490401,21196.276300904286,32184.610904327994,11032.085518803411
Uganda,2021,38181.51023606066,570.0514478932358,31738.94030753429,32026.646596900835,3092.1555215516837
Uganda,2022,13371.755290930301,1385.3954298162482,113553.82648840292,15900.764146280573,9094.340828541084
Uganda,2023,56525.91130210914,1459.8368433892556,15412.933370150926,5013.3305578456275,1324.1635326106134
Ukraine,2019,3.564182,912.0241357952224,133220.05917946796,38108.76573420924,347.27072862971926
Ukraine,2020,2.7667650714285714,850.9001784343646,50336.82057428085,5113.890240300506,304.4298341571711
Ukraine,2021,40485.671768703265,838.388319822008,10346.080599800487,4908.819597090851,5265.184134684111
Ukraine,2022,43510.3032146371,371.46733086298843,5569.64914942018,4814.274141298288,7873.704668129783
Ukraine,2023,18559.112779087554,214.07125448742403,2239.285714285714,4651.469104868916,3748.267991365222
United Arab Emirates,2019,1439.0,5.454188706690062,89444.70786044777,1158.1065097802202,63.16646423926173
United Arab Emirates,2020,1854.5,6.768120845234809,14618.987423489223,26298.96729182188,54.23465661585521
United Arab Emirates,2021,1984.5,5.319597536093924,46441.26989758732,27080.709483324234,57.07717563546527
United Arab Emirates,2022,3101.625,23.984379449342352,87210.85383995295,9613.271447202318,61.0906999516163
United Kingdom (England and Wales),2019,33285.833333333336,78.61382823561966,5690.50739555924,14095.83362561167,47776.19996569352
United Kingdom (England and Wales),2020,17045.166666666668,70.25842699570292,27664.57375499122,4163.833265039837,60702.61878301476
United Kingdom (England and Wales),2021,21615.5,62.592418086206685,72164.11866709062,63741.58670400844,41483.95323358513
United Kingdom (England and Wales),2022,19081.129955656354,52.42114458022804,27863.601610582176,38171.55384395067,66985.1361238112
United Kingdom (Northern Ireland),2019,3811.4,2.229932034058142,18734.991491342174,4798.443477335117,1253.0384394735188
United Kingdom (Northern Ireland),2020,25402.8,1.772454297212808,139326.03783654855,2913.7815150282954,1446.026507048235
United Kingdom (Northern Ireland),2021,268.5,2.009696043987855,21801.386990808605,1569.1745933256998,1739.855271689385
United Kingdom (Northern Ireland),2022,1339.625,2.615825143338115,1175.5375590496587,1836.800949927324,1753.06879778419
United Kingdom (Northern Ireland),2023,34.0,2.101389446808623,71821.25720621298,1525.1386975047735,1540.1033233231722
United Kingdom (Scotland),2019,991.7307692307692,4.584826454396115,58742.886076093375,20418.47667630681,2194.0086080887795
United Kingdom (Scotland),2020,504.61538461538464,4.391110921332974,23150.9217268865,1757.6413570523052,2112.5982698238463
United Kingdom (Scotland),2021,633.8076923076923,3.85594856236224,37876.29347159657,1535.927016656858,2410.557879054101
United Kingdom (Scotland),2022,451.38461538461536,6.526653695285067,96225.53959711746,1601.7410358281186,2307.759275777805
United Kingdom (Scotland),2023,139.75,6.68363793427243,29175.745584832068,5604.3412971916505,2294.3284223290234
United Kingdom of Great Britain and Northern Ireland,2019,33793.103792530135,250.82568788541863,181.12222222222223,7243.840087832237,10150.018394698376
United Kingdom of Great Britain and Northern Ireland,2020,17098.097189974604,981.1433969752816,964.0133333333332,29582.14437822951,537.7900817672744
United Kingdom of Great Britain and Northern Ireland,2021,77632.93746145564,1139.998581093113,1007.3979591836736,47910.391327157384,457.08679190814564
United Kingdom of Great Britain and Northern Ireland,2022,20574.001611111238,378.7086551707762,762.2604166666666,7734.021507298901,4313.122533944956
United Kingdom of Great Britain and Northern Ireland,2023,26866.22282924925,323.5105831685899,650.3425925925926,26697.008897550553,11933.606358972456
United Republic of Tanzania,2019,55136.25960160238,908.6399764648472,30680.829161140064,13898.964378092818,1612.6121840314972
United Republic of Tanzania,2020,12497.717723854206,763.8809020759971,18359.94457444717,7253.323592807083,5464.158038261032
United States of America,2019,1.0863456666666669,1027.361186340465,70695.8,837459.5464275982,241381.68793554985
United States of America,2020,2.2795155,1328.034763936934,78527.5,858116.8690093306,262060.9320395204
United States of America,2021,1.0206129166666666,2556.874923087544,58764.87557349022,172413.49561069172,190256.2530294098
United States of America,2022,2.5137774285714287,2167.5832431309523,71807.62268091396,81436.5491140815,190575.78360415608
United States of America,2023,73033.02410114769,2104.762097191981,30527.34613748861,13319.787785928218,397.957982652576
Uruguay,2019,3.99415575,29.252009273913256,65501.515873150114,20838.640103050897,373.1705349440886
Uruguay,2020,6.624256666666668,25.94170443355272,808.1666666666666,10021.559927014832,514.5632872767768
Uruguay,2021,5.847970416666667,23.65949590875245,1315.9019607843138,6117.258302976416,537.7355392026824
Uruguay,2022,2.1327091666666664,29.4494165041551,1227.2037037037037,5454.241634649278,561.8812529882913
Uruguay,2023,1.349176,37.45527205508901,88922.08090415943,602.8636818085492,542.5545300650324
Uzbekistan,2019,0.6387575,72.3352151266342,50.0,3787.209826301091,156.47323347480082
Uzbekistan,2020,4.0486065,157.88456253722285,32.3125,3880.537539696967,173.2643455208559
Uzbekistan,2021,19.0858745,174.55689740905794,48.0,424.0202566610245,220.26635893277057
Vanuatu,2019,1320.9073114445855,1.0091878163813386,48803.41791456347,23528.93551111502,11525.030975130972
Vanuatu,2020,28407.81315861163,0.5019458683139368,3444.2458373663685,35535.653182562055,6294.016443992034
Vanuatu,2021,7.2,68.25588596248457,10356.281472588547,43593.62576306179,8498.141884725985
Venezuela (Bolivarian Republic of),2019,46.0,5957.516206697483,20857.910041898496,27830.281101466306,5783.834449800435
Venezuela (Bolivarian Republic of),2020,46621.23602675003,4206.73769012196,155337.50001612026,13919.239895310719,8806.758504283094
Venezuela (Bolivarian Republic of),2021,18242.503731336714,2731.6395522799808,100114.12480874546,3271.903893940369,7181.226768279606
Venezuela (Bolivarian Republic of),2022,34773.827992412575,1790.3233224281423,30469.738215782145,7909.475459614869,1025.8124994533082
Viet Nam,2019,9.0,548.1107362005115,6484.539172671706,20976.13045236173,3923.668483933333
Zambia,2019,1.0,1.0,1.0,1.0,1.0
Zimbabwe,2019,41128.18704877914,137.8692475689199,12043.44414294967,26476.54415453699,7765.673044222088
Zimbabwe,2020,12567.71363225528,262.56922113412094,37083.95018526436,2506.5650157329296,13195.924806139461
Zimbabwe,2021,2452.5413494113163,330.5167405190068,54570.297758708446,2745.09408236858,5354.154314982355
Zimbabwe,2022,12.0625904,365.454096326712,25511.808371716474,1345.5186393408517,3910.057348489617
Zimbabwe,2023,15.6298402,847.4251659148033,38.372093023255815,1570.3613354031008,3884.376413151872
